"TRAN_NUMBER","STOCK_CODE","TYPE","DATE","REFERENCE","REFERENCE_NUMERIC","DETAILS","QUANTITY","COST_PRICE","SALES_PRICE","QTY_USED","ISP_REFERENCE","ARTEFACT_TYPE","GDN_NUMBER","GRN_NUMBER","RECORD_CREATE_DATE","RECORD_MODIFY_DATE","RECORD_DELETED","CUMULATIVE_QUANTITY"
113948,"CAP02930293251T","MO","2020-11-30","B35",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-11-30 13:43:00","2021-02-02 19:54:59",0,2037.7711000000054
113990,"CAP02930293251T","MO","2020-12-01","B34",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-12-01 07:58:00","2021-02-02 19:54:59",0,1974.7774000000054
114089,"CAP02930293251T","MO","2020-12-02","B70",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-12-02 07:20:49","2021-02-02 19:54:59",0,1911.7837000000054
114176,"CAP02930293251T","MO","2020-12-03","B29",0,"VX051OR012003000EB090",-187,0.3777,0,0,0,0,0,0,"2020-12-03 07:23:46","2021-02-02 19:54:59",0,1724.7837000000054
114181,"CAP02930293251T","MO","2020-12-03","B71",0,"VX050WH012003000",-41.995799999999996,0.3777,0,0,0,0,0,0,"2020-12-03 07:24:09","2021-02-02 19:54:59",0,1682.7879000000055
114286,"CAP02930293251T","MO","2020-12-04","B30",0,"VX051OR012003000EB110",-62.6604,0.3777,0,0,0,0,0,0,"2020-12-04 08:23:26","2021-02-02 19:54:59",0,1620.1275000000055
114911,"CAP02930293251T","MO","2020-12-09","B72",0,"VX050WH012003000",-90.9909,0.3777,0,0,0,0,0,0,"2020-12-09 06:41:59","2021-02-02 19:54:59",0,1529.1366000000055
114924,"CAP02930293251T","AI","2020-12-09","SA1018",0,"We Seal Printed Carton 293x293x251mm",700,0.3777,0,700,0,0,0,0,"2020-12-09 08:17:08","2021-02-02 19:54:59",0,2229.1366000000053
115030,"CAP02930293251T","MO","2020-12-10","B73/B74",0,"VX051YL012003000EB090",-125.98740000000001,0.3777,0,0,0,0,0,0,"2020-12-10 06:18:21","2021-02-02 19:54:59",0,2103.1492000000053
115115,"CAP02930293251T","MO","2020-12-10","B75",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-12-10 15:44:41","2021-02-02 19:54:59",0,2040.1555000000053
115209,"CAP02930293251T","MO","2020-12-14","B20",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-12-14 06:38:10","2021-02-02 19:54:59",0,1977.1618000000053
115214,"CAP02930293251T","MO","2020-12-14","B76",0,"VX051YL012003000EB090",-104.98949999999999,0.3777,0,0,0,0,0,0,"2020-12-14 06:38:33","2021-02-02 19:54:59",0,1872.1723000000054
115276,"CAP02930293251T","MO","2020-12-14","B24",0,"VX050WH012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2020-12-14 17:09:31","2021-02-02 19:54:59",0,1816.1779000000054
115464,"CAP02930293251T","MO","2020-12-15","B22",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-12-15 16:27:43","2021-02-02 19:54:59",0,1753.1842000000054
115596,"CAP02930293251T","MO","2020-12-17","B93",0,"VX050WH012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2020-12-17 06:33:11","2021-02-02 19:54:59",0,1697.1898000000053
115673,"CAP02930293251T","MO","2020-12-17","B23",0,"VX050WH012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2020-12-17 15:38:55","2021-02-02 19:54:59",0,1648.1947000000052
115678,"CAP02930293251T","MO","2020-12-17","B21",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2020-12-17 15:43:15","2021-02-02 19:54:59",0,1585.2010000000053
115838,"CAP02930293251T","MO","2020-12-21","B100",0,"VX050WH012003000EB110",-41.995799999999996,0.3777,0,0,0,0,0,0,"2020-12-21 08:42:01","2021-02-02 19:54:59",0,1543.2052000000053
115854,"CAP02930293251T","MO","2020-12-22","B101",0,"VX051SL012003000EB090",-34.996500000000005,0.3777,0,0,0,0,0,0,"2020-12-22 15:07:55","2021-02-02 19:54:59",0,1508.2087000000054
115868,"CAP02930293251T","MO","2021-01-04","B101",0,"VX051SL012003000EB090",-13.998600000000001,0.3777,0,0,0,0,0,0,"2021-01-04 08:07:23","2021-02-02 19:54:59",0,1494.2101000000055
116695,"CAP02930293251T","MO","2021-01-05","B31",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-05 09:42:05","2021-02-02 19:54:59",0,1431.2164000000055
116740,"CAP02930293251T","MO","2021-01-06","B102",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-06 07:35:07","2021-02-02 19:54:59",0,1368.2227000000055
116750,"CAP02930293251T","GI","2021-01-06","7806",7806,"Goods In",5340,0.3777,0,5340,7806,3,0,7806,"2021-01-06 10:38:14","2021-04-28 08:40:16",0,6708.222700000006
116762,"CAP02930293251T","MO","2021-01-06","B103",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-06 14:03:53","2021-02-02 19:54:59",0,6645.229000000006
116817,"CAP02930293251T","MO","2021-01-07","B104",0,"VX050WH012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-07 15:19:31","2021-02-02 19:54:59",0,6589.234600000006
116822,"CAP02930293251T","MO","2021-01-07","N120",0,"VX051OR012003000",-5.6661,0.3777,0,0,0,0,0,0,"2021-01-07 15:53:05","2021-02-02 19:54:59",0,6583.568500000006
116828,"CAP02930293251T","MO","2021-01-08","B112",0,"VX051OR012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-08 08:19:01","2021-02-02 19:54:59",0,6520.574800000006
116992,"CAP02930293251T","MO","2021-01-12","B106",0,"VX050WH012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-12 07:25:55","2021-02-02 19:54:59",0,6464.580400000006
117072,"CAP02930293251T","MO","2021-01-12","B107",0,"VX050WH012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-12 14:07:10","2021-02-02 19:54:59",0,6408.586000000007
117081,"CAP02930293251T","MO","2021-01-12","B105",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-12 14:13:27","2021-02-02 19:54:59",0,6345.592300000007
117092,"CAP02930293251T","MO","2021-01-13","B84",0,"VX051OR012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-13 07:06:39","2021-02-02 19:54:59",0,6289.597900000007
117188,"CAP02930293251T","MO","2021-01-15","B85",0,"VX051OR012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-15 08:05:26","2021-02-02 19:54:59",0,6233.603500000007
117349,"CAP02930293251T","MO","2021-01-18","B108",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-01-18 12:13:33","2021-02-02 19:54:59",0,6044.603500000007
117643,"CAP02930293251T","MO","2021-01-19","B109",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-01-19 09:08:43","2021-02-02 19:54:59",0,5855.603500000007
117702,"CAP02930293251T","MO","2021-01-20","E142",0,"VX051YL012003000EB090",-34.996500000000005,0.3777,0,0,0,0,0,0,"2021-01-20 07:24:50","2021-02-02 19:54:59",0,5820.607000000007
117707,"CAP02930293251T","MO","2021-01-20","B110",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-01-20 07:27:18","2021-02-02 19:54:59",0,5631.607000000007
117750,"CAP02930293251T","MO","2021-01-20","B111",0,"VX051OR012003000EB090",-168,0.3777,0,0,0,0,0,0,"2021-01-20 14:22:10","2021-02-02 19:54:59",0,5463.607000000007
117757,"CAP02930293251T","MO","2021-01-21","B113",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-21 08:50:16","2021-02-02 19:54:59",0,5400.613300000007
117791,"CAP02930293251T","MO","2021-01-21","E143",0,"VX051YL012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-21 14:22:13","2021-02-02 19:54:59",0,5337.619600000007
117851,"CAP02930293251T","MO","2021-01-22","B114",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-22 07:24:54","2021-02-02 19:54:59",0,5274.625900000007
118131,"CAP02930293251T","MO","2021-01-22","B133",0,"VX050WH012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-22 15:03:47","2021-02-02 19:54:59",0,5218.631500000008
118309,"CAP02930293251T","MO","2021-01-25","B138",0,"VX051YL012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2021-01-25 14:20:02","2021-02-02 19:54:59",0,5169.636400000008
118363,"CAP02930293251T","MO","2021-01-26","B139",0,"VX051YL012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-01-26 08:24:19","2021-02-02 19:54:59",0,5113.642000000008
118406,"CAP02930293251T","MO","2021-01-27","B134",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-27 08:14:37","2021-02-02 19:54:59",0,5050.648300000008
118443,"CAP02930293251T","MO","2021-01-28","B140",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-01-28 07:42:17","2021-02-02 19:54:59",0,4987.654600000008
119423,"CAP02930293251T","MO","2021-02-01","B141",0,"VX051OR012003000",-48.9951,0.3777,0,0,0,0,0,0,"2021-02-01 13:50:35","2021-02-03 07:42:26",0,4938.659500000008
119519,"CAP02930293251T","MO","2021-02-03","B135",0,"VX050WH012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-02-03 07:42:26","2021-02-05 08:08:55",0,4882.665100000008
119704,"CAP02930293251T","MO","2021-02-05","B186",0,"VX051SL012003000EB090",-34.996500000000005,0.3777,0,0,0,0,0,0,"2021-02-05 08:08:55","2021-02-05 08:10:19",0,4847.668600000008
119709,"CAP02930293251T","MO","2021-02-05","B188",0,"VX051GL012003000",-17.998200000000004,0.3777,0,0,0,0,0,0,"2021-02-05 08:10:19","2021-02-06 06:51:42",0,4829.670400000008
119787,"CAP02930293251T","MO","2021-02-06","B153",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-02-06 06:51:42","2021-02-09 08:08:00",0,4766.676700000008
119902,"CAP02930293251T","MO","2021-02-09","B155",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-02-09 08:08:00","2021-02-09 08:10:50",0,4703.683000000008
119909,"CAP02930293251T","MO","2021-02-09","B154",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-02-09 08:10:50","2021-02-10 07:39:50",0,4640.689300000008
119981,"CAP02930293251T","MO","2021-02-10","B196",0,"VY037WH014002000",-12.998700000000003,0.3777,0,0,0,0,0,0,"2021-02-10 07:39:50","2021-02-11 07:33:53",0,4627.690600000008
120035,"CAP02930293251T","MO","2021-02-11","B156",0,"VX051YL012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2021-02-11 07:33:53","2021-02-12 12:37:24",0,4578.695500000008
120239,"CAP02930293251T","MO","2021-02-12","B136",0,"VX050WH012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2021-02-12 12:37:24","2021-02-16 07:37:24",0,4529.700400000008
120453,"CAP02930293251T","MO","2021-02-16","B137",0,"VX051OR012003000EB090",-168,0.3777,0,0,0,0,0,0,"2021-02-16 07:37:24","2021-02-17 15:04:59",0,4361.700400000008
120547,"CAP02930293251T","MO","2021-02-17","B197",0,"VX051OR012003000EB090",-168,0.3777,0,0,0,0,0,0,"2021-02-17 15:04:59","2021-02-18 14:13:16",0,4193.700400000008
120584,"CAP02930293251T","MO","2021-02-18","B208",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-02-18 14:13:16","2021-02-19 08:16:42",0,4130.706700000008
120628,"CAP02930293251T","MO","2021-02-19","B210",0,"VX051YL012003000",-34.996500000000005,0.3777,0,0,0,0,0,0,"2021-02-19 08:16:42","2021-02-22 14:43:15",0,4095.7102000000077
120765,"CAP02930293251T","MO","2021-02-22","B198",0,"VX051OR012003000EB090",-147,0.3777,0,0,0,0,0,0,"2021-02-22 14:43:15","2021-02-23 13:59:52",0,3948.7102000000077
120811,"CAP02930293251T","MO","2021-02-23","B199",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-02-23 13:59:52","2021-02-24 07:47:41",0,3885.7165000000077
120827,"CAP02930293251T","MO","2021-02-24","B200",0,"VX051OR012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-02-24 07:47:41","2021-02-25 08:14:15",0,3829.7221000000077
121791,"CAP02930293251T","MO","2021-02-25","B210",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-02-25 08:14:15","2021-02-25 14:54:59",0,3766.7284000000077
121827,"CAP02930293251T","MO","2021-02-25","B214",0,"VX051YL012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2021-02-25 14:54:59","2021-02-26 08:03:12",0,3717.7333000000076
121896,"CAP02930293251T","MO","2021-02-26","B205",0,"VX050WH012003000",-48.9951,0.3777,0,0,0,0,0,0,"2021-02-26 08:03:12","2021-02-26 08:36:11",0,3668.7382000000075
121919,"CAP02930293251T","MO","2021-02-26","B205",0,"VX050WH012003000",-13.998600000000001,0.3777,0,0,0,0,0,0,"2021-02-26 08:36:11","2021-03-02 07:23:46",0,3654.7396000000076
122973,"CAP02930293251T","MO","2021-03-02","B201/B202",0,"VX050WH012003000EB110",-125.98740000000001,0.3777,0,0,0,0,0,0,"2021-03-02 07:23:46","2021-03-02 13:31:04",0,3528.7522000000076
123021,"CAP02930293251T","MO","2021-03-02","B203",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-02 13:31:04","2021-03-02 14:30:14",0,3465.7585000000076
123047,"CAP02930293251T","MO","2021-03-02","B203",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-02 14:30:14","2021-03-03 15:29:27",0,3402.7648000000077
123235,"CAP02930293251T","MO","2021-03-03","B204",0,"VX050WH012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-03-03 15:29:27","2021-03-04 08:13:08",0,3346.7704000000076
123245,"CAP02930293251T","MO","2021-03-04","B206",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-04 08:13:08","2021-03-05 08:16:30",0,3283.7767000000076
123545,"CAP02930293251T","MO","2021-03-05","B207",0,"VX050WH012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2021-03-05 08:16:30","2021-03-05 13:28:50",0,3234.7816000000075
123722,"CAP02930293251T","MO","2021-03-05","B232",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-03-05 13:28:50","2021-03-08 07:50:17",0,3045.7816000000075
123757,"CAP02930293251T","MO","2021-03-08","B233",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-03-08 07:50:17","2021-03-09 07:39:32",0,2856.7816000000075
123875,"CAP02930293251T","MO","2021-03-09","B234",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-09 07:39:32","2021-03-09 13:45:20",0,2793.7879000000075
124147,"CAP02930293251T","MO","2021-03-09","B235",0,"VX051OR012003000EB110",-34.996500000000005,0.3777,0,0,0,0,0,0,"2021-03-09 13:45:20","2021-03-09 13:45:20",0,2758.7914000000073
124152,"CAP02930293251T","MO","2021-03-09","B235",0,"VX051OR012003000EB110Q",-6.999300000000001,0.3777,0,0,0,0,0,0,"2021-03-09 13:45:20","2021-03-10 15:07:57",0,2751.7921000000074
124195,"CAP02930293251T","MO","2021-03-10","B238",0,"VX051YL012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-03-10 15:07:57","2021-03-10 15:08:57",0,2695.7977000000074
124200,"CAP02930293251T","MO","2021-03-10","B251",0,"VX051RD012003000EB090",-34.996500000000005,0.3777,0,0,0,0,0,0,"2021-03-10 15:08:57","2021-03-11 10:31:28",0,2660.801200000007
124261,"CAP02930293251T","GI","2021-03-11","8048",8048,"Goods In",5360,0.3777,0,5360,8048,3,0,8048,"2021-03-11 10:31:28","2021-08-06 07:46:17",0,8020.801200000007
124297,"CAP02930293251T","MO","2021-03-11","B252",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-03-11 15:40:13","2021-03-12 07:32:12",0,7831.801200000007
124305,"CAP02930293251T","MO","2021-03-12","B253",0,"VX051OR012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-03-12 07:32:12","2021-03-15 07:39:58",0,7775.806800000008
124458,"CAP02930293251T","MO","2021-03-15","B239",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-15 07:39:58","2021-03-16 14:20:28",0,7712.813100000008
124545,"CAP02930293251T","MO","2021-03-16","B254",0,"VX051OR012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-16 14:20:28","2021-03-17 08:08:33",0,7649.819400000008
124563,"CAP02930293251T","MO","2021-03-17","B246",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-17 08:08:33","2021-03-18 08:13:37",0,7586.825700000008
125892,"CAP02930293251T","MO","2021-03-18","B244/B245",0,"VX050WH012003000",-125.98740000000001,0.3777,0,0,0,0,0,0,"2021-03-18 08:13:37","2021-03-18 15:28:03",0,7460.838300000008
126040,"CAP02930293251T","MO","2021-03-18","B249",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-18 15:28:03","2021-03-19 07:47:02",0,7397.844600000008
126091,"CAP02930293251T","MO","2021-03-19","B250",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-19 07:47:02","2021-03-19 13:49:05",0,7334.850900000008
126120,"CAP02930293251T","MO","2021-03-19","B247",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-19 13:49:05","2021-03-22 14:15:41",0,7271.857200000008
126243,"CAP02930293251T","MO","2021-03-22","B248",0,"VX050WH012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-03-22 14:15:41","2021-03-23 08:20:04",0,7215.862800000008
126264,"CAP02930293251T","MO","2021-03-23","B240",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-23 08:20:04","2021-03-23 14:18:18",0,7152.869100000008
126294,"CAP02930293251T","MO","2021-03-23","B241",0,"VX051YL012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-03-23 14:18:18","2021-03-24 08:12:43",0,7096.8747000000085
126326,"CAP02930293251T","MO","2021-03-24","B283",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-24 08:12:43","2021-03-25 08:05:02",0,7033.8810000000085
126383,"CAP02930293251T","MO","2021-03-25","b284",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-25 08:05:02","2021-03-25 08:05:31",0,6970.8873000000085
126388,"CAP02930293251T","MO","2021-03-25","B280",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-25 08:05:31","2021-03-26 07:58:58",0,6907.8936000000085
126444,"CAP02930293251T","MO","2021-03-26","B281",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-26 07:58:58","2021-03-30 08:14:17",0,6844.8999000000085
126503,"CAP02930293251T","MO","2021-03-30","S0286",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-03-30 08:14:17","2021-03-31 08:01:53",0,6781.9062000000085
126551,"CAP02930293251T","MO","2021-03-31","B298",0,"VS050WH012003000",-35.329800000000006,0.3777,0,0,0,0,0,0,"2021-03-31 08:01:53","2021-04-01 07:56:41",0,6746.576400000008
126654,"CAP02930293251T","MO","2021-04-01","B243",0,"VX051YL012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-01 07:56:41","2021-04-01 15:06:58",0,6683.582700000008
126720,"CAP02930293251T","MO","2021-04-01","B301",0,"VX051YL012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-01 15:06:58","2021-04-07 08:28:02",0,6620.589000000008
126847,"CAP02930293251T","MO","2021-04-07","B287",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-07 08:28:02","2021-04-08 08:26:52",0,6557.595300000008
126970,"CAP02930293251T","MO","2021-04-08","B289",0,"VX051YL012003000EB090",-62.6604,0.3777,0,0,0,0,0,0,"2021-04-08 08:26:52","2021-04-09 07:34:38",0,6494.934900000008
127075,"CAP02930293251T","MO","2021-04-09","B292",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-04-09 07:34:38","2021-04-12 14:16:37",0,6305.934900000008
127214,"CAP02930293251T","MO","2021-04-12","B293",0,"VX051OR012003000EB090",-147,0.3777,0,0,0,0,0,0,"2021-04-12 14:16:37","2021-04-13 12:38:38",0,6158.934900000008
127280,"CAP02930293251T","MO","2021-04-13","B285",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-13 12:38:38","2021-04-14 15:15:16",0,6095.941200000008
127388,"CAP02930293251T","MO","2021-04-14","B294",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-04-14 15:15:16","2021-04-15 08:24:57",0,5906.941200000008
127394,"CAP02930293251T","MO","2021-04-15","B295",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-15 08:24:57","2021-04-16 08:28:47",0,5843.947500000008
127467,"CAP02930293251T","MO","2021-04-16","B296",0,"VX051OR012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-04-16 08:28:47","2021-04-19 07:45:39",0,5787.953100000009
127511,"CAP02930293251T","MO","2021-04-19","B339",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-19 07:45:39","2021-04-21 15:13:54",0,5724.959400000009
127700,"CAP02930293251T","MO","2021-04-21","B316",0,"VX051SL012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2021-04-21 15:13:54","2021-04-23 11:16:56",0,5675.964300000009
127781,"CAP02930293251T","MO","2021-04-23","B290",0,"VX051YL012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-04-23 11:16:56","2021-04-23 11:17:40",0,5619.969900000009
127786,"CAP02930293251T","MO","2021-04-23","B317",0,"VX051SL012003000EB090",-76.9923,0.3777,0,0,0,0,0,0,"2021-04-23 11:17:40","2021-04-26 13:19:14",0,5542.977600000009
127854,"CAP02930293251T","MO","2021-04-26","B340",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-26 13:19:14","2021-04-27 15:05:46",0,5479.983900000009
127926,"CAP02930293251T","MO","2021-04-27","B291",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-27 15:05:46","2021-04-28 08:40:16",0,5416.990200000009
127943,"CAP02930293251T","MO","2021-04-28","B343",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-28 08:40:16","2021-04-29 14:09:57",0,5353.996500000009
128035,"CAP02930293251T","MO","2021-04-29","B344",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-04-29 14:09:57","2021-04-29 15:15:47",0,5291.002800000009
128053,"CAP02930293251T","MO","2021-04-29","B288",0,"VX050WH012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-04-29 15:15:47","2021-04-30 14:08:49",0,5235.00840000001
128129,"CAP02930293251T","MO","2021-04-30","B341",0,"VX050WH012003000",-62.6604,0.3777,0,0,0,0,0,0,"2021-04-30 14:08:49","2021-05-04 14:36:34",0,5172.34800000001
128267,"CAP02930293251T","MO","2021-05-04","B349",0,"VX051OR012003000",-75.9924,0.3777,0,0,0,0,0,0,"2021-05-04 14:36:34","2021-05-07 07:21:49",0,5096.35560000001
128490,"CAP02930293251T","MO","2021-05-07","B346",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-05-07 07:21:49","2021-05-10 07:34:23",0,5033.36190000001
128639,"CAP02930293251T","MO","2021-05-10","B351",0,"VX051OR012003000EB090",-168,0.3777,0,0,0,0,0,0,"2021-05-10 07:34:23","2021-05-12 06:31:28",0,4865.36190000001
128765,"CAP02930293251T","MO","2021-05-12","B350",0,"VX051OR012003000EB090",-168,0.3777,0,0,0,0,0,0,"2021-05-12 06:31:28","2021-05-12 06:32:02",0,4697.36190000001
128770,"CAP02930293251T","MO","2021-05-12","B352/B353",0,"VX051OR012003000EB110",-125.98740000000001,0.3777,0,0,0,0,0,0,"2021-05-12 06:32:02","2021-05-17 14:16:58",0,4571.37450000001
128972,"CAP02930293251T","MO","2021-05-17","B372",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-05-17 14:16:58","2021-05-18 16:36:11",0,4508.38080000001
129034,"CAP02930293251T","MO","2021-05-18","B373",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-05-18 16:36:11","2021-05-19 14:30:22",0,4445.38710000001
